Instance,Terminal,Layer,X location,Y location,Voltage
clkbuf_4_7_0_wr_clk,VPWR,li1,54.5100,106.0800,1.798680
clkbuf_4_6_0_wr_clk,VPWR,li1,60.0300,106.0800,1.798570
clkbuf_4_5_0_wr_clk,VPWR,li1,33.3500,106.0800,1.799229
clkbuf_4_4_0_wr_clk,VPWR,li1,28.2900,106.0800,1.799383
clkbuf_4_3_0_wr_clk,VPWR,li1,60.0300,51.6800,1.799022
clkbuf_4_2_0_wr_clk,VPWR,li1,51.7500,51.6800,1.799144
clkbuf_4_1_0_wr_clk,VPWR,li1,27.8300,57.1200,1.799617
clkbuf_4_0_0_wr_clk,VPWR,li1,28.7500,57.1200,1.799617
clkbuf_0_wr_clk,VPWR,li1,78.2000,78.8800,1.798617
fanout76,VPWR,li1,141.6800,62.5600,1.799266
fanout75,VPWR,li1,143.0600,106.0800,1.797949
fanout74,VPWR,li1,143.0600,106.0800,1.797949
fanout73,VPWR,li1,142.6000,100.6400,1.799277
fanout72,VPWR,li1,142.1400,100.6400,1.799277
fanout71,VPWR,li1,143.5200,62.5600,1.799266
fanout70,VPWR,li1,142.1400,89.7600,1.798963
fanout69,VPWR,li1,132.4800,100.6400,1.799281
fanout68,VPWR,li1,139.8400,62.5600,1.799266
fanout67,VPWR,li1,135.7000,57.1200,1.798790
fanout66,VPWR,li1,83.4900,133.2800,1.798801
fanout65,VPWR,li1,65.3200,138.7200,1.798968
fanout64,VPWR,li1,104.6500,73.4400,1.798666
fanout63,VPWR,li1,80.9600,68.0000,1.799291
fanout62,VPWR,li1,43.9300,100.6400,1.799625
fanout61,VPWR,li1,16.1000,89.7600,1.799825
fanout60,VPWR,li1,56.3500,40.8000,1.799454
fanout59,VPWR,li1,58.4200,19.0400,1.799579
fanout58,VPWR,li1,92.6900,46.2400,1.798984
fanout57,VPWR,li1,92.4600,13.6000,1.799868
fanout56,VPWR,li1,35.6500,35.3600,1.799764
fanout55,VPWR,li1,29.4400,24.4800,1.799848
fanout54,VPWR,li1,45.3100,127.8400,1.799391
fanout53,VPWR,li1,16.1000,127.8400,1.799777
fanout52,VPWR,li1,43.4700,73.4400,1.799414
fanout51,VPWR,li1,16.1000,73.4400,1.799779
fanout50,VPWR,li1,116.8400,57.1200,1.798845
fanout49,VPWR,li1,114.5400,57.1200,1.798853
fanout48,VPWR,li1,112.2400,51.6800,1.798551
fanout47,VPWR,li1,33.5800,78.8800,1.799444
fanout46,VPWR,li1,63.0200,40.8000,1.799411
fanout45,VPWR,li1,116.8400,78.8800,1.798461
fanout44,VPWR,li1,60.7200,89.7600,1.799374
fanout43,VPWR,li1,113.6200,73.4400,1.798631
fanout42,VPWR,li1,63.9400,68.0000,1.799401
fanout41,VPWR,li1,123.2800,78.8800,1.798446
fanout40,VPWR,li1,125.1200,78.8800,1.798441
fanout39,VPWR,li1,123.2800,84.3200,1.799015
fanout38,VPWR,li1,100.2800,116.9600,1.798502
fanout37,VPWR,li1,98.4400,116.9600,1.798527
fanout36,VPWR,li1,140.3000,78.8800,1.798412
fanout35,VPWR,li1,110.4000,116.9600,1.798423
output34,VPWR,li1,7.8200,68.0000,1.799829
output33,VPWR,li1,65.7800,149.6000,1.799939
output32,VPWR,li1,62.5600,13.6000,1.799891
output31,VPWR,li1,141.6800,51.6800,1.798485
output30,VPWR,li1,81.8800,13.6000,1.799875
output29,VPWR,li1,7.8200,95.2000,1.799811
output28,VPWR,li1,143.5200,78.8800,1.798411
output27,VPWR,li1,72.2200,149.6000,1.799932
output26,VPWR,li1,107.6400,149.6000,1.799893
output25,VPWR,li1,136.1600,78.8800,1.798418
output24,VPWR,li1,143.5200,133.2800,1.798310
output23,VPWR,li1,143.5200,51.6800,1.798485
input22,VPWR,li1,104.1900,149.6000,1.799898
input21,VPWR,li1,7.5900,73.4400,1.799773
input20,VPWR,li1,7.5900,133.2800,1.799793
input19,VPWR,li1,17.2500,13.6000,1.799976
input18,VPWR,li1,84.8700,13.6000,1.799871
input17,VPWR,li1,36.5700,13.6000,1.799944
input16,VPWR,li1,9.4300,95.2000,1.799811
input15,VPWR,li1,143.7500,68.0000,1.799210
input14,VPWR,li1,75.2100,149.6000,1.799928
input13,VPWR,li1,143.7500,89.7600,1.798963
input12,VPWR,li1,143.7500,68.0000,1.799210
input11,VPWR,li1,143.7500,62.5600,1.799266
input10,VPWR,li1,143.7500,138.7200,1.798254
input9,VPWR,li1,126.7300,149.6000,1.799892
input8,VPWR,li1,120.2900,149.6000,1.799892
input7,VPWR,li1,113.8500,149.6000,1.799892
input6,VPWR,li1,117.0700,149.6000,1.799892
input5,VPWR,li1,143.7500,51.6800,1.798485
input4,VPWR,li1,143.7500,46.2400,1.798845
input3,VPWR,li1,143.7500,46.2400,1.798845
input2,VPWR,li1,143.7500,40.8000,1.799103
input1,VPWR,li1,143.7500,40.8000,1.799103
TAP_TAPCELL_ROW_50_366,VPWR,li1,134.5500,149.2930,1.799892
TAP_TAPCELL_ROW_50_365,VPWR,li1,121.6700,149.2930,1.799892
TAP_TAPCELL_ROW_50_364,VPWR,li1,108.7900,149.2930,1.799893
TAP_TAPCELL_ROW_50_363,VPWR,li1,95.9100,149.2930,1.799907
TAP_TAPCELL_ROW_50_362,VPWR,li1,83.0300,149.2930,1.799921
TAP_TAPCELL_ROW_50_361,VPWR,li1,70.1500,149.2930,1.799934
TAP_TAPCELL_ROW_50_360,VPWR,li1,57.2700,149.2930,1.799950
TAP_TAPCELL_ROW_50_359,VPWR,li1,44.3900,149.2930,1.799964
TAP_TAPCELL_ROW_50_358,VPWR,li1,31.5100,149.2930,1.799979
TAP_TAPCELL_ROW_50_357,VPWR,li1,18.6300,149.2930,1.799989
TAP_TAPCELL_ROW_49_356,VPWR,li1,134.5500,144.4660,1.799652
TAP_TAPCELL_ROW_49_355,VPWR,li1,108.7900,144.4660,1.799662
TAP_TAPCELL_ROW_49_354,VPWR,li1,83.0300,144.4660,1.799731
TAP_TAPCELL_ROW_49_353,VPWR,li1,57.2700,144.4660,1.799820
TAP_TAPCELL_ROW_49_352,VPWR,li1,31.5100,144.4660,1.799926
TAP_TAPCELL_ROW_48_351,VPWR,li1,121.6700,143.8530,1.799652
TAP_TAPCELL_ROW_48_350,VPWR,li1,95.9100,143.8530,1.799688
TAP_TAPCELL_ROW_48_349,VPWR,li1,70.1500,143.8530,1.799781
TAP_TAPCELL_ROW_48_348,VPWR,li1,44.3900,143.8530,1.799870
TAP_TAPCELL_ROW_48_347,VPWR,li1,18.6300,143.8530,1.799961
TAP_TAPCELL_ROW_47_346,VPWR,li1,134.5500,139.0260,1.798254
TAP_TAPCELL_ROW_47_345,VPWR,li1,108.7900,139.0260,1.798330
TAP_TAPCELL_ROW_47_344,VPWR,li1,83.0300,139.0260,1.798665
TAP_TAPCELL_ROW_47_343,VPWR,li1,57.2700,139.0260,1.799104
TAP_TAPCELL_ROW_47_342,VPWR,li1,31.5100,139.0260,1.799629
TAP_TAPCELL_ROW_46_341,VPWR,li1,121.6700,138.4130,1.798265
TAP_TAPCELL_ROW_46_340,VPWR,li1,95.9100,138.4130,1.798474
TAP_TAPCELL_ROW_46_339,VPWR,li1,70.1500,138.4130,1.798873
TAP_TAPCELL_ROW_46_338,VPWR,li1,44.3900,138.4130,1.799348
TAP_TAPCELL_ROW_46_337,VPWR,li1,18.6300,138.4130,1.799806
TAP_TAPCELL_ROW_45_336,VPWR,li1,134.5500,133.5860,1.798324
TAP_TAPCELL_ROW_45_335,VPWR,li1,108.7900,133.5860,1.798503
TAP_TAPCELL_ROW_45_334,VPWR,li1,83.0300,133.5860,1.798801
TAP_TAPCELL_ROW_45_333,VPWR,li1,57.2700,133.5860,1.799170
TAP_TAPCELL_ROW_45_332,VPWR,li1,31.5100,133.5860,1.799612
TAP_TAPCELL_ROW_44_331,VPWR,li1,121.6700,132.9730,1.798385
TAP_TAPCELL_ROW_44_330,VPWR,li1,95.9100,132.9730,1.798642
TAP_TAPCELL_ROW_44_329,VPWR,li1,70.1500,132.9730,1.798968
TAP_TAPCELL_ROW_44_328,VPWR,li1,44.3900,132.9730,1.799397
TAP_TAPCELL_ROW_44_327,VPWR,li1,18.6300,132.9730,1.799794
TAP_TAPCELL_ROW_43_326,VPWR,li1,134.5500,128.1460,1.798709
TAP_TAPCELL_ROW_43_325,VPWR,li1,108.7900,128.1460,1.798745
TAP_TAPCELL_ROW_43_324,VPWR,li1,83.0300,128.1460,1.798934
TAP_TAPCELL_ROW_43_323,VPWR,li1,57.2700,128.1460,1.799207
TAP_TAPCELL_ROW_43_322,VPWR,li1,31.5100,128.1460,1.799605
TAP_TAPCELL_ROW_42_321,VPWR,li1,121.6700,127.5330,1.798714
TAP_TAPCELL_ROW_42_320,VPWR,li1,95.9100,127.5330,1.798816
TAP_TAPCELL_ROW_42_319,VPWR,li1,70.1500,127.5330,1.799048
TAP_TAPCELL_ROW_42_318,VPWR,li1,44.3900,127.5330,1.799391
TAP_TAPCELL_ROW_42_317,VPWR,li1,18.6300,127.5330,1.799780
TAP_TAPCELL_ROW_41_316,VPWR,li1,134.5500,122.7060,1.798584
TAP_TAPCELL_ROW_41_315,VPWR,li1,108.7900,122.7060,1.798676
TAP_TAPCELL_ROW_41_314,VPWR,li1,83.0300,122.7060,1.798870
TAP_TAPCELL_ROW_41_313,VPWR,li1,57.2700,122.7060,1.799193
TAP_TAPCELL_ROW_41_312,VPWR,li1,31.5100,122.7060,1.799592
TAP_TAPCELL_ROW_40_311,VPWR,li1,121.6700,122.0930,1.798616
TAP_TAPCELL_ROW_40_310,VPWR,li1,95.9100,122.0930,1.798762
TAP_TAPCELL_ROW_40_309,VPWR,li1,70.1500,122.0930,1.799027
TAP_TAPCELL_ROW_40_308,VPWR,li1,44.3900,122.0930,1.799366
TAP_TAPCELL_ROW_40_307,VPWR,li1,18.6300,122.0930,1.799790
TAP_TAPCELL_ROW_39_306,VPWR,li1,134.5500,117.2660,1.798315
TAP_TAPCELL_ROW_39_305,VPWR,li1,108.7900,117.2660,1.798448
TAP_TAPCELL_ROW_39_304,VPWR,li1,83.0300,117.2660,1.798735
TAP_TAPCELL_ROW_39_303,VPWR,li1,57.2700,117.2660,1.799116
TAP_TAPCELL_ROW_39_302,VPWR,li1,31.5100,117.2660,1.799606
TAP_TAPCELL_ROW_38_301,VPWR,li1,121.6700,116.6530,1.798362
TAP_TAPCELL_ROW_38_300,VPWR,li1,95.9100,116.6530,1.798554
TAP_TAPCELL_ROW_38_299,VPWR,li1,70.1500,116.6530,1.798930
TAP_TAPCELL_ROW_38_298,VPWR,li1,44.3900,116.6530,1.799343
TAP_TAPCELL_ROW_38_297,VPWR,li1,18.6300,116.6530,1.799772
TAP_TAPCELL_ROW_37_296,VPWR,li1,134.5500,111.8260,1.798360
TAP_TAPCELL_ROW_37_295,VPWR,li1,108.7900,111.8260,1.798431
TAP_TAPCELL_ROW_37_294,VPWR,li1,83.0300,111.8260,1.798620
TAP_TAPCELL_ROW_37_293,VPWR,li1,57.2700,111.8260,1.798991
TAP_TAPCELL_ROW_37_292,VPWR,li1,31.5100,111.8260,1.799537
TAP_TAPCELL_ROW_36_291,VPWR,li1,121.6700,111.2130,1.798374
TAP_TAPCELL_ROW_36_290,VPWR,li1,95.9100,111.2130,1.798491
TAP_TAPCELL_ROW_36_289,VPWR,li1,70.1500,111.2130,1.798792
TAP_TAPCELL_ROW_36_288,VPWR,li1,44.3900,111.2130,1.799228
TAP_TAPCELL_ROW_36_287,VPWR,li1,18.6300,111.2130,1.799735
TAP_TAPCELL_ROW_35_286,VPWR,li1,134.5500,106.3860,1.797953
TAP_TAPCELL_ROW_35_285,VPWR,li1,108.7900,106.3860,1.798045
TAP_TAPCELL_ROW_35_284,VPWR,li1,83.0300,106.3860,1.798265
TAP_TAPCELL_ROW_35_283,VPWR,li1,57.2700,106.3860,1.798620
TAP_TAPCELL_ROW_35_282,VPWR,li1,31.5100,106.3860,1.799299
TAP_TAPCELL_ROW_34_281,VPWR,li1,121.6700,105.7730,1.797982
TAP_TAPCELL_ROW_34_280,VPWR,li1,95.9100,105.7730,1.798123
TAP_TAPCELL_ROW_34_279,VPWR,li1,70.1500,105.7730,1.798419
TAP_TAPCELL_ROW_34_278,VPWR,li1,44.3900,105.7730,1.798954
TAP_TAPCELL_ROW_34_277,VPWR,li1,18.6300,105.7730,1.799639
TAP_TAPCELL_ROW_33_276,VPWR,li1,134.5500,100.9460,1.799279
TAP_TAPCELL_ROW_33_275,VPWR,li1,108.7900,100.9460,1.799321
TAP_TAPCELL_ROW_33_274,VPWR,li1,83.0300,100.9460,1.799402
TAP_TAPCELL_ROW_33_273,VPWR,li1,57.2700,100.9460,1.799525
TAP_TAPCELL_ROW_33_272,VPWR,li1,31.5100,100.9460,1.799742
TAP_TAPCELL_ROW_32_271,VPWR,li1,121.6700,100.3330,1.799296
TAP_TAPCELL_ROW_32_270,VPWR,li1,95.9100,100.3330,1.799353
TAP_TAPCELL_ROW_32_269,VPWR,li1,70.1500,100.3330,1.799460
TAP_TAPCELL_ROW_32_268,VPWR,li1,44.3900,100.3330,1.799625
TAP_TAPCELL_ROW_32_267,VPWR,li1,18.6300,100.3330,1.799844
TAP_TAPCELL_ROW_31_266,VPWR,li1,134.5500,95.5060,1.799002
TAP_TAPCELL_ROW_31_265,VPWR,li1,108.7900,95.5060,1.799054
TAP_TAPCELL_ROW_31_264,VPWR,li1,83.0300,95.5060,1.799163
TAP_TAPCELL_ROW_31_263,VPWR,li1,57.2700,95.5060,1.799368
TAP_TAPCELL_ROW_31_262,VPWR,li1,31.5100,95.5060,1.799676
TAP_TAPCELL_ROW_30_261,VPWR,li1,121.6700,94.8930,1.799023
TAP_TAPCELL_ROW_30_260,VPWR,li1,95.9100,94.8930,1.799095
TAP_TAPCELL_ROW_30_259,VPWR,li1,70.1500,94.8930,1.799258
TAP_TAPCELL_ROW_30_258,VPWR,li1,44.3900,94.8930,1.799503
TAP_TAPCELL_ROW_30_257,VPWR,li1,18.6300,94.8930,1.799817
TAP_TAPCELL_ROW_29_256,VPWR,li1,134.5500,90.0660,1.798964
TAP_TAPCELL_ROW_29_255,VPWR,li1,108.7900,90.0660,1.799021
TAP_TAPCELL_ROW_29_254,VPWR,li1,83.0300,90.0660,1.799164
TAP_TAPCELL_ROW_29_253,VPWR,li1,57.2700,90.0660,1.799415
TAP_TAPCELL_ROW_29_252,VPWR,li1,31.5100,90.0660,1.799708
TAP_TAPCELL_ROW_28_251,VPWR,li1,121.6700,89.4530,1.798983
TAP_TAPCELL_ROW_28_250,VPWR,li1,95.9100,89.4530,1.799077
TAP_TAPCELL_ROW_28_249,VPWR,li1,70.1500,89.4530,1.799268
TAP_TAPCELL_ROW_28_248,VPWR,li1,44.3900,89.4530,1.799552
TAP_TAPCELL_ROW_28_247,VPWR,li1,18.6300,89.4530,1.799830
TAP_TAPCELL_ROW_27_246,VPWR,li1,134.5500,84.6260,1.798999
TAP_TAPCELL_ROW_27_245,VPWR,li1,108.7900,84.6260,1.799051
TAP_TAPCELL_ROW_27_244,VPWR,li1,83.0300,84.6260,1.799174
TAP_TAPCELL_ROW_27_243,VPWR,li1,57.2700,84.6260,1.799365
TAP_TAPCELL_ROW_27_242,VPWR,li1,31.5100,84.6260,1.799700
TAP_TAPCELL_ROW_26_241,VPWR,li1,121.6700,84.0130,1.799019
TAP_TAPCELL_ROW_26_240,VPWR,li1,95.9100,84.0130,1.799097
TAP_TAPCELL_ROW_26_239,VPWR,li1,70.1500,84.0130,1.799267
TAP_TAPCELL_ROW_26_238,VPWR,li1,44.3900,84.0130,1.799530
TAP_TAPCELL_ROW_26_237,VPWR,li1,18.6300,84.0130,1.799813
TAP_TAPCELL_ROW_25_236,VPWR,li1,134.5500,79.1860,1.798423
TAP_TAPCELL_ROW_25_235,VPWR,li1,108.7900,79.1860,1.798485
TAP_TAPCELL_ROW_25_234,VPWR,li1,83.0300,79.1860,1.798593
TAP_TAPCELL_ROW_25_233,VPWR,li1,57.2700,79.1860,1.798983
TAP_TAPCELL_ROW_25_232,VPWR,li1,31.5100,79.1860,1.799491
TAP_TAPCELL_ROW_24_231,VPWR,li1,121.6700,78.5730,1.798451
TAP_TAPCELL_ROW_24_230,VPWR,li1,95.9100,78.5730,1.798530
TAP_TAPCELL_ROW_24_229,VPWR,li1,70.1500,78.5730,1.798750
TAP_TAPCELL_ROW_24_228,VPWR,li1,44.3900,78.5730,1.799218
TAP_TAPCELL_ROW_24_227,VPWR,li1,18.6300,78.5730,1.799750
TAP_TAPCELL_ROW_23_226,VPWR,li1,134.5500,73.7460,1.798595
TAP_TAPCELL_ROW_23_225,VPWR,li1,108.7900,73.7460,1.798648
TAP_TAPCELL_ROW_23_224,VPWR,li1,83.0300,73.7460,1.798831
TAP_TAPCELL_ROW_23_223,VPWR,li1,57.2700,73.7460,1.799203
TAP_TAPCELL_ROW_23_222,VPWR,li1,31.5100,73.7460,1.799629
TAP_TAPCELL_ROW_22_221,VPWR,li1,121.6700,73.1330,1.798612
TAP_TAPCELL_ROW_22_220,VPWR,li1,95.9100,73.1330,1.798715
TAP_TAPCELL_ROW_22_219,VPWR,li1,70.1500,73.1330,1.798986
TAP_TAPCELL_ROW_22_218,VPWR,li1,44.3900,73.1330,1.799414
TAP_TAPCELL_ROW_22_217,VPWR,li1,18.6300,73.1330,1.799782
TAP_TAPCELL_ROW_21_216,VPWR,li1,134.5500,68.3060,1.799211
TAP_TAPCELL_ROW_21_215,VPWR,li1,108.7900,68.3060,1.799220
TAP_TAPCELL_ROW_21_214,VPWR,li1,83.0300,68.3060,1.799282
TAP_TAPCELL_ROW_21_213,VPWR,li1,57.2700,68.3060,1.799456
TAP_TAPCELL_ROW_21_212,VPWR,li1,31.5100,68.3060,1.799737
TAP_TAPCELL_ROW_20_211,VPWR,li1,121.6700,67.6930,1.799213
TAP_TAPCELL_ROW_20_210,VPWR,li1,95.9100,67.6930,1.799242
TAP_TAPCELL_ROW_20_209,VPWR,li1,70.1500,67.6930,1.799360
TAP_TAPCELL_ROW_20_208,VPWR,li1,44.3900,67.6930,1.799583
TAP_TAPCELL_ROW_20_207,VPWR,li1,18.6300,67.6930,1.799840
TAP_TAPCELL_ROW_19_206,VPWR,li1,134.5500,62.8660,1.799268
TAP_TAPCELL_ROW_19_205,VPWR,li1,108.7900,62.8660,1.799287
TAP_TAPCELL_ROW_19_204,VPWR,li1,83.0300,62.8660,1.799375
TAP_TAPCELL_ROW_19_203,VPWR,li1,57.2700,62.8660,1.799494
TAP_TAPCELL_ROW_19_202,VPWR,li1,31.5100,62.8660,1.799725
TAP_TAPCELL_ROW_18_201,VPWR,li1,121.6700,62.2530,1.799271
TAP_TAPCELL_ROW_18_200,VPWR,li1,95.9100,62.2530,1.799326
TAP_TAPCELL_ROW_18_199,VPWR,li1,70.1500,62.2530,1.799425
TAP_TAPCELL_ROW_18_198,VPWR,li1,44.3900,62.2530,1.799601
TAP_TAPCELL_ROW_18_197,VPWR,li1,18.6300,62.2530,1.799848
TAP_TAPCELL_ROW_17_196,VPWR,li1,134.5500,57.4260,1.798795
TAP_TAPCELL_ROW_17_195,VPWR,li1,108.7900,57.4260,1.798876
TAP_TAPCELL_ROW_17_194,VPWR,li1,83.0300,57.4260,1.799024
TAP_TAPCELL_ROW_17_193,VPWR,li1,57.2700,57.4260,1.799254
TAP_TAPCELL_ROW_17_192,VPWR,li1,31.5100,57.4260,1.799576
TAP_TAPCELL_ROW_16_191,VPWR,li1,121.6700,56.8130,1.798830
TAP_TAPCELL_ROW_16_190,VPWR,li1,95.9100,56.8130,1.798932
TAP_TAPCELL_ROW_16_189,VPWR,li1,70.1500,56.8130,1.799142
TAP_TAPCELL_ROW_16_188,VPWR,li1,44.3900,56.8130,1.799410
TAP_TAPCELL_ROW_16_187,VPWR,li1,18.6300,56.8130,1.799765
TAP_TAPCELL_ROW_15_186,VPWR,li1,134.5500,51.9860,1.798494
TAP_TAPCELL_ROW_15_185,VPWR,li1,108.7900,51.9860,1.798564
TAP_TAPCELL_ROW_15_184,VPWR,li1,83.0300,51.9860,1.798754
TAP_TAPCELL_ROW_15_183,VPWR,li1,57.2700,51.9860,1.799060
TAP_TAPCELL_ROW_15_182,VPWR,li1,31.5100,51.9860,1.799552
TAP_TAPCELL_ROW_14_181,VPWR,li1,121.6700,51.3730,1.798527
TAP_TAPCELL_ROW_14_180,VPWR,li1,95.9100,51.3730,1.798634
TAP_TAPCELL_ROW_14_179,VPWR,li1,70.1500,51.3730,1.798907
TAP_TAPCELL_ROW_14_178,VPWR,li1,44.3900,51.3730,1.799312
TAP_TAPCELL_ROW_14_177,VPWR,li1,18.6300,51.3730,1.799761
TAP_TAPCELL_ROW_13_176,VPWR,li1,134.5500,46.5460,1.798852
TAP_TAPCELL_ROW_13_175,VPWR,li1,108.7900,46.5460,1.798916
TAP_TAPCELL_ROW_13_174,VPWR,li1,83.0300,46.5460,1.799058
TAP_TAPCELL_ROW_13_173,VPWR,li1,57.2700,46.5460,1.799274
TAP_TAPCELL_ROW_13_172,VPWR,li1,31.5100,46.5460,1.799635
TAP_TAPCELL_ROW_12_171,VPWR,li1,121.6700,45.9330,1.798883
TAP_TAPCELL_ROW_12_170,VPWR,li1,95.9100,45.9330,1.798969
TAP_TAPCELL_ROW_12_169,VPWR,li1,70.1500,45.9330,1.799156
TAP_TAPCELL_ROW_12_168,VPWR,li1,44.3900,45.9330,1.799438
TAP_TAPCELL_ROW_12_167,VPWR,li1,18.6300,45.9330,1.799797
TAP_TAPCELL_ROW_11_166,VPWR,li1,134.5500,41.1060,1.799108
TAP_TAPCELL_ROW_11_165,VPWR,li1,108.7900,41.1060,1.799179
TAP_TAPCELL_ROW_11_164,VPWR,li1,83.0300,41.1060,1.799276
TAP_TAPCELL_ROW_11_163,VPWR,li1,57.2700,41.1060,1.799454
TAP_TAPCELL_ROW_11_162,VPWR,li1,31.5100,41.1060,1.799717
TAP_TAPCELL_ROW_10_161,VPWR,li1,121.6700,40.4930,1.799144
TAP_TAPCELL_ROW_10_160,VPWR,li1,95.9100,40.4930,1.799222
TAP_TAPCELL_ROW_10_159,VPWR,li1,70.1500,40.4930,1.799351
TAP_TAPCELL_ROW_10_158,VPWR,li1,44.3900,40.4930,1.799571
TAP_TAPCELL_ROW_10_157,VPWR,li1,18.6300,40.4930,1.799835
TAP_TAPCELL_ROW_9_156,VPWR,li1,134.5500,35.6660,1.799373
TAP_TAPCELL_ROW_9_155,VPWR,li1,108.7900,35.6660,1.799373
TAP_TAPCELL_ROW_9_154,VPWR,li1,83.0300,35.6660,1.799434
TAP_TAPCELL_ROW_9_153,VPWR,li1,57.2700,35.6660,1.799584
TAP_TAPCELL_ROW_9_152,VPWR,li1,31.5100,35.6660,1.799813
TAP_TAPCELL_ROW_8_151,VPWR,li1,121.6700,35.0530,1.799373
TAP_TAPCELL_ROW_8_150,VPWR,li1,95.9100,35.0530,1.799388
TAP_TAPCELL_ROW_8_149,VPWR,li1,70.1500,35.0530,1.799493
TAP_TAPCELL_ROW_8_148,VPWR,li1,44.3900,35.0530,1.799685
TAP_TAPCELL_ROW_8_147,VPWR,li1,18.6300,35.0530,1.799897
TAP_TAPCELL_ROW_7_146,VPWR,li1,134.5500,30.2260,1.799368
TAP_TAPCELL_ROW_7_145,VPWR,li1,108.7900,30.2260,1.799368
TAP_TAPCELL_ROW_7_144,VPWR,li1,83.0300,30.2260,1.799408
TAP_TAPCELL_ROW_7_143,VPWR,li1,57.2700,30.2260,1.799521
TAP_TAPCELL_ROW_7_142,VPWR,li1,31.5100,30.2260,1.799766
TAP_TAPCELL_ROW_6_141,VPWR,li1,121.6700,29.6130,1.799368
TAP_TAPCELL_ROW_6_140,VPWR,li1,95.9100,29.6130,1.799376
TAP_TAPCELL_ROW_6_139,VPWR,li1,70.1500,29.6130,1.799456
TAP_TAPCELL_ROW_6_138,VPWR,li1,44.3900,29.6130,1.799621
TAP_TAPCELL_ROW_6_137,VPWR,li1,18.6300,29.6130,1.799874
TAP_TAPCELL_ROW_5_136,VPWR,li1,134.5500,24.7860,1.799647
TAP_TAPCELL_ROW_5_135,VPWR,li1,108.7900,24.7860,1.799647
TAP_TAPCELL_ROW_5_134,VPWR,li1,83.0300,24.7860,1.799658
TAP_TAPCELL_ROW_5_133,VPWR,li1,57.2700,24.7860,1.799716
TAP_TAPCELL_ROW_5_132,VPWR,li1,31.5100,24.7860,1.799836
TAP_TAPCELL_ROW_4_131,VPWR,li1,121.6700,24.1730,1.799647
TAP_TAPCELL_ROW_4_130,VPWR,li1,95.9100,24.1730,1.799647
TAP_TAPCELL_ROW_4_129,VPWR,li1,70.1500,24.1730,1.799683
TAP_TAPCELL_ROW_4_128,VPWR,li1,44.3900,24.1730,1.799775
TAP_TAPCELL_ROW_4_127,VPWR,li1,18.6300,24.1730,1.799911
TAP_TAPCELL_ROW_3_126,VPWR,li1,134.5500,19.3460,1.799452
TAP_TAPCELL_ROW_3_125,VPWR,li1,108.7900,19.3460,1.799452
TAP_TAPCELL_ROW_3_124,VPWR,li1,83.0300,19.3460,1.799470
TAP_TAPCELL_ROW_3_123,VPWR,li1,57.2700,19.3460,1.799579
TAP_TAPCELL_ROW_3_122,VPWR,li1,31.5100,19.3460,1.799800
TAP_TAPCELL_ROW_2_121,VPWR,li1,121.6700,18.7330,1.799452
TAP_TAPCELL_ROW_2_120,VPWR,li1,95.9100,18.7330,1.799454
TAP_TAPCELL_ROW_2_119,VPWR,li1,70.1500,18.7330,1.799513
TAP_TAPCELL_ROW_2_118,VPWR,li1,44.3900,18.7330,1.799683
TAP_TAPCELL_ROW_2_117,VPWR,li1,18.6300,18.7330,1.799890
TAP_TAPCELL_ROW_1_116,VPWR,li1,134.5500,13.9060,1.799868
TAP_TAPCELL_ROW_1_115,VPWR,li1,108.7900,13.9060,1.799868
TAP_TAPCELL_ROW_1_114,VPWR,li1,83.0300,13.9060,1.799873
TAP_TAPCELL_ROW_1_113,VPWR,li1,57.2700,13.9060,1.799900
TAP_TAPCELL_ROW_1_112,VPWR,li1,31.5100,13.9060,1.799952
TAP_TAPCELL_ROW_0_111,VPWR,li1,134.5500,13.2930,1.799868
TAP_TAPCELL_ROW_0_110,VPWR,li1,121.6700,13.2930,1.799868
TAP_TAPCELL_ROW_0_109,VPWR,li1,108.7900,13.2930,1.799868
TAP_TAPCELL_ROW_0_108,VPWR,li1,95.9100,13.2930,1.799868
TAP_TAPCELL_ROW_0_107,VPWR,li1,83.0300,13.2930,1.799873
TAP_TAPCELL_ROW_0_106,VPWR,li1,70.1500,13.2930,1.799884
TAP_TAPCELL_ROW_0_105,VPWR,li1,57.2700,13.2930,1.799900
TAP_TAPCELL_ROW_0_104,VPWR,li1,44.3900,13.2930,1.799928
TAP_TAPCELL_ROW_0_103,VPWR,li1,31.5100,13.2930,1.799952
TAP_TAPCELL_ROW_0_102,VPWR,li1,18.6300,13.2930,1.799977
PHY_EDGE_ROW_50_Left_101,VPWR,li1,6.2100,149.6000,1.799989
PHY_EDGE_ROW_49_Left_100,VPWR,li1,6.2100,144.1600,1.799961
PHY_EDGE_ROW_48_Left_99,VPWR,li1,6.2100,144.1600,1.799961
PHY_EDGE_ROW_47_Left_98,VPWR,li1,6.2100,138.7200,1.799806
PHY_EDGE_ROW_46_Left_97,VPWR,li1,6.2100,138.7200,1.799806
PHY_EDGE_ROW_45_Left_96,VPWR,li1,6.2100,133.2800,1.799793
PHY_EDGE_ROW_44_Left_95,VPWR,li1,6.2100,133.2800,1.799793
PHY_EDGE_ROW_43_Left_94,VPWR,li1,6.2100,127.8400,1.799771
PHY_EDGE_ROW_42_Left_93,VPWR,li1,6.2100,127.8400,1.799771
